Month,Profit,Sales,Discount,Shipping Cost,Quantity,Order Priority,Ship Mode,Customer Satisfaction,Market Campaign,Sales Mode,Region
Nov,1613.72,7077.37,0.01,19.47,35,High,Standard Class,4.2,poor,online,West
Nov,477.62,3652.89,0.15,38.48,17,Medium,First Class,4.4,aggressive,combined,North
Nov,-482.04,301.94,0.13,47.42,20,High,Standard Class,1.8,aggressive,in_store,West
Nov,1148.96,8302.47,0.06,46.42,5,High,Standard Class,1.2,moderate,online,South
Nov,-140.14,2249.65,0.1,32.35,30,High,Standard Class,2.4,poor,in_store,South
Nov,274.48,3079.69,0.28,38.61,15,Medium,Standard Class,4.8,poor,online,East
Nov,-77.92,4332.18,0.04,44.73,35,High,Standard Class,4.2,aggressive,in_store,South
Nov,459.55,3716.65,0.12,47.8,28,Medium,First Class,2.4,moderate,combined,East
Nov,-104.28,728.78,0.23,46.74,49,Low,First Class,3.9,aggressive,combined,South
Nov,1702.49,8607.07,0.02,28.75,3,High,First Class,3,aggressive,online,East
Nov,-400.44,1417.04,0.07,48.03,7,Low,Standard Class,1.7,aggressive,in_store,West
Nov,317.3,6559.61,0.2,48.9,20,Medium,Standard Class,4.1,aggressive,in_store,West
Nov,311.58,7945.48,0.28,40,26,Medium,Standard Class,2,poor,combined,East
Nov,1149.87,7643.71,0.22,30.27,33,Medium,First Class,1.2,poor,in_store,South
Nov,1033.57,8553.57,0.15,41.36,39,High,Standard Class,1.3,aggressive,in_store,South
Nov,779.92,4696.51,0.04,39.85,1,High,First Class,3.4,poor,online,West
Nov,-85.81,769.08,0.14,23.45,1,Medium,Standard Class,3.7,moderate,combined,West
Nov,183.77,3290.99,0.26,42.37,48,Medium,First Class,4.8,moderate,online,East
Nov,664.81,4964.36,0.23,15.69,33,High,Standard Class,3.3,aggressive,online,East
Nov,1444.96,9379.42,0.2,8.64,37,High,First Class,3.6,poor,combined,South
Nov,202.83,3180.01,0.19,26.82,40,High,Standard Class,1.6,moderate,combined,West
Nov,1255.39,7999.01,0.03,31.98,37,High,First Class,3.5,poor,combined,South
Nov,417.54,5441.23,0.18,15.86,34,Medium,First Class,3.1,aggressive,in_store,West
Nov,1373.19,7356.88,0.09,26.82,48,Medium,First Class,2.2,aggressive,combined,South
Nov,1349.55,5990.48,0.19,6.8,3,High,First Class,3.5,poor,online,North
Nov,253.22,805.11,0.17,49.08,8,High,First Class,1.5,moderate,combined,South
Nov,-320.28,694.49,0.27,12.78,39,Medium,Standard Class,2.8,moderate,online,East
Nov,721.09,6145.67,0.27,32.13,3,Low,Standard Class,3.1,aggressive,combined,East
Nov,-24.79,2779.4,0.27,48.86,48,Medium,First Class,4.8,poor,combined,West
Nov,1605.02,9744.71,0.1,28.63,16,Low,First Class,2.1,aggressive,combined,South
Nov,360.46,1610.85,0.22,18.6,25,Medium,First Class,1.8,poor,online,West
Nov,321.67,1419.2,0.06,15.38,28,Low,Standard Class,3.5,moderate,online,West
Nov,1103.28,8402.15,0.24,45.96,41,Medium,First Class,1.5,poor,combined,West
Nov,302.7,2418.12,0.19,9.66,49,High,Standard Class,3.4,poor,in_store,East
Nov,6.45,974.91,0.15,38.52,25,High,First Class,2.8,moderate,combined,East
Nov,1164.81,7327.51,0.15,43.29,8,Low,First Class,2.7,poor,combined,West
Nov,-16.09,1202.28,0.24,27.77,15,High,Standard Class,3.1,poor,combined,West
Nov,487.67,3193.36,0.08,15.27,30,Medium,Standard Class,3.4,poor,combined,East
Nov,459.42,5328.38,0.24,42.95,29,Medium,Standard Class,3.7,poor,in_store,East
Nov,917.65,5350.21,0.1,23.83,2,High,First Class,3.6,aggressive,combined,West
Nov,770.62,3793.24,0.15,10.83,46,Low,First Class,3.8,moderate,in_store,East
Nov,1168.65,8093.4,0.12,36.25,23,Medium,Standard Class,1.4,poor,in_store,South
Nov,283.95,717.33,0.04,10.43,15,Low,Standard Class,2.2,aggressive,combined,East
Nov,-48.87,1652.58,0.06,36.65,19,Medium,Standard Class,2.2,poor,in_store,South
Nov,788.89,9349.8,0.29,49.77,49,Medium,Standard Class,4.7,moderate,online,South
Nov,101.48,3515.09,0.09,22.87,34,High,Standard Class,3.6,poor,online,North
Nov,-330.95,997.22,0.1,7.77,12,High,First Class,3.9,aggressive,online,South
Nov,1840.08,9639.65,0.05,20.32,6,Medium,First Class,1.9,poor,combined,East
Nov,314.68,2176.77,0.28,19.25,2,Low,Standard Class,4.5,poor,online,North
Nov,950.07,8347.52,0.15,21.85,45,Medium,First Class,4.7,moderate,in_store,East
Nov,1378.78,9720.04,0.19,8.26,40,Medium,First Class,2,poor,in_store,South
Nov,1730.16,8874.26,0.08,21.99,12,Low,Standard Class,1.8,moderate,online,North
Nov,598.49,3761.11,0.02,17.83,18,Medium,Standard Class,3.4,moderate,online,North
Nov,587.6,3499.02,0.25,12.79,23,Medium,First Class,4.6,poor,online,West
Nov,516.31,6869.84,0.26,46.38,39,Medium,First Class,3.3,poor,combined,South
Nov,533.82,2258.12,0.15,32.16,28,Medium,First Class,1.7,aggressive,online,West
Nov,749.9,7026.49,0.27,33.93,14,Medium,First Class,4,moderate,in_store,West
Nov,688.04,5805.18,0.28,21.81,32,Low,Standard Class,3,aggressive,combined,East
Nov,710.65,7084.65,0.28,42.44,12,High,First Class,1.7,moderate,combined,North
Nov,305.87,3417.27,0.03,43.73,14,Medium,First Class,2.4,poor,combined,North
Nov,79.1,3056.67,0.13,32.89,15,Low,Standard Class,1.4,poor,in_store,East
Nov,508.81,3514.39,0.08,33.07,38,High,First Class,1.5,moderate,in_store,South
Nov,-42.15,2472.1,0.03,39.31,45,High,Standard Class,3.5,aggressive,online,North
Nov,1268.32,9470.58,0.18,21.85,4,High,Standard Class,3.3,poor,online,North
Nov,1032.65,5395.22,0.19,28.05,30,Medium,First Class,2.4,aggressive,combined,North
Nov,865.99,4420.69,0.13,16.38,35,Low,Standard Class,3.5,aggressive,online,North
Nov,1468.27,9033.58,0.22,24.35,49,Medium,First Class,3.8,aggressive,combined,North
Nov,-81.52,1851.5,0.04,38.65,26,High,Standard Class,3.6,moderate,online,South
Nov,387.53,4286.76,0.01,33.54,3,Low,Standard Class,5,moderate,combined,West
Nov,255.49,1092.63,0.04,17.28,31,High,Standard Class,4.1,poor,in_store,East
Nov,625.75,4829.6,0.29,36.15,18,Medium,Standard Class,4,moderate,online,North
Nov,1148.34,7417.11,0.1,27.08,49,High,Standard Class,1.3,poor,combined,North
Nov,1747.94,6679.55,0.15,22.16,4,Low,First Class,3.2,moderate,combined,South
Nov,-329.85,570.68,0.26,40.79,26,Medium,First Class,2.4,poor,in_store,West
Nov,437.73,2752.35,0.2,18.64,33,High,Standard Class,4.4,moderate,combined,West
Nov,970.95,4555.51,0.03,28.37,6,High,First Class,1.4,moderate,in_store,North
Dec,842.48,4441.23,0.11,19.19,12,Low,Standard Class,2.9,poor,online,West
Dec,437.78,4974.98,0.14,14.9,13,Medium,Standard Class,4.1,aggressive,online,West
Dec,1449.02,8869.58,0.07,25.17,45,Low,Standard Class,3.7,aggressive,combined,North
Dec,868.39,3870.12,0.19,15.58,9,High,First Class,3.5,poor,online,North
Dec,261.71,3732.5,0.19,47.78,18,Low,Standard Class,2.9,moderate,online,West
Dec,-81.27,1852.42,0,43.93,49,High,First Class,1.6,poor,combined,South
Dec,96.52,1340.58,0.09,18.69,4,High,Standard Class,3.1,poor,in_store,North
Dec,760.87,2940.65,0.25,9.98,48,Low,First Class,2.6,poor,online,North
Dec,1592.39,8226.88,0.11,13.45,27,Medium,First Class,2.8,aggressive,in_store,East
Dec,932.1,5485.91,0.16,16.06,50,Medium,First Class,2.4,moderate,in_store,South
Dec,148.08,4308.72,0.11,28.6,16,High,Standard Class,3.6,poor,combined,South
Dec,59.74,3589.02,0.2,33.53,22,Medium,Standard Class,1.6,moderate,online,South
Dec,-304.3,1830.54,0.03,42.2,41,High,Standard Class,3.8,poor,in_store,North
Dec,-292.8,3655.1,0.19,41.24,12,Medium,Standard Class,1.4,moderate,combined,South
Dec,-185.02,119.58,0.16,11.87,7,Medium,First Class,3.2,poor,online,East
Dec,1871.75,8195.24,0.03,7.09,42,Low,First Class,2.2,aggressive,combined,West
Dec,225.84,3410.5,0.1,44.43,8,Low,First Class,2.7,poor,in_store,South
Dec,550.1,4939.75,0.19,5.93,27,High,Standard Class,4.6,aggressive,in_store,East
Dec,-188.55,1099.24,0.19,44.08,27,Medium,First Class,1.6,poor,in_store,East
Dec,-59.43,549.02,0.13,14.71,48,High,Standard Class,2.1,poor,combined,North
Dec,9.45,1029.08,0.05,42.6,34,Low,Standard Class,1.9,poor,online,South
Dec,518.44,9483.02,0.27,39.87,18,High,Standard Class,4,moderate,in_store,North
Dec,800.6,5961.88,0.23,22.86,35,High,Standard Class,1.4,poor,online,West
Dec,-395.68,123.14,0.09,40.53,28,High,Standard Class,2.6,aggressive,online,East
Dec,1103.51,8838.99,0.15,39.07,18,Medium,First Class,2.3,poor,online,North
Dec,920.95,2860.14,0.03,9,32,Medium,First Class,4.4,aggressive,online,South
Dec,1142.21,7695.46,0.21,27.04,32,High,Standard Class,3.3,moderate,combined,East
Dec,764.38,8245.7,0.17,45.03,41,Low,Standard Class,1.8,aggressive,combined,South
Dec,1188.28,7780.39,0.08,47.32,1,Low,Standard Class,4.4,aggressive,in_store,North
Dec,51.44,4222.37,0.11,49.55,12,High,Standard Class,4.7,moderate,in_store,South
Dec,136.91,1132.5,0.3,16.76,33,Medium,First Class,1.3,poor,in_store,West
Dec,408.22,6033.32,0.2,46.99,13,Low,Standard Class,2.6,poor,combined,North
Dec,396.67,3997.91,0.2,9.07,39,Low,Standard Class,2.8,poor,combined,East
Dec,295.87,7111.26,0.23,38.49,45,High,Standard Class,1.1,poor,combined,North
Dec,958.65,7230.63,0.29,17.42,29,High,Standard Class,4.4,aggressive,in_store,East
Dec,-195.78,2486.64,0.05,43.46,17,Low,Standard Class,1.5,poor,combined,North
Dec,730.96,2914.3,0.1,20.9,44,High,First Class,4.5,aggressive,online,West
Dec,770.33,1785.59,0.29,5.22,11,Low,First Class,3,aggressive,in_store,East
Dec,1092.52,4878.67,0.19,5.45,21,High,Standard Class,4.5,aggressive,online,North
Dec,1058.01,6657.11,0.09,34.48,33,High,First Class,2.6,aggressive,online,South
Dec,1360.71,7636.02,0.02,22.33,26,Low,First Class,3.3,moderate,in_store,West
Dec,1642.95,9489.16,0.21,33.55,42,Low,Standard Class,2.7,moderate,online,West
Dec,1549.43,7734.71,0.14,7.46,33,High,Standard Class,2.4,poor,in_store,South
Dec,906.55,7681.5,0.16,34.84,14,Medium,First Class,4.4,moderate,in_store,East
Dec,-146.14,1438.35,0.19,35.71,31,High,Standard Class,4.5,poor,online,South
Dec,699.63,7390.51,0,39.09,38,High,Standard Class,2.4,poor,in_store,North
Dec,-124.53,428.59,0.12,31.71,26,High,First Class,2.6,aggressive,online,North
Dec,1683.18,9786.74,0.24,21.12,27,High,First Class,2.5,moderate,online,South
Dec,787.24,4459.62,0.25,17.63,13,Medium,First Class,4.4,aggressive,online,South
Dec,69.55,1768.93,0.06,9.84,2,High,First Class,4.7,moderate,in_store,North
Dec,288.68,4317.52,0.1,35.11,8,Low,Standard Class,2.6,aggressive,online,North
Dec,-54.9,2048.41,0.27,19.67,13,High,Standard Class,2.1,aggressive,online,South
Dec,655.48,6882.89,0.26,45.92,15,High,Standard Class,1.4,moderate,combined,West
Dec,75.39,1741.65,0.05,36.28,30,Medium,Standard Class,2.1,aggressive,combined,North
Dec,307.4,1727.09,0.25,47.05,35,Low,First Class,1.9,poor,online,South
Dec,1011.85,7470.89,0.11,28.25,49,Medium,Standard Class,3.2,moderate,in_store,North
Dec,756.29,7653.52,0.16,48.11,2,High,Standard Class,1.8,poor,in_store,North
Dec,1118.79,9436.63,0.11,41.29,38,Medium,Standard Class,3.8,poor,in_store,North
Dec,371.15,3085.89,0.04,19.57,27,Medium,First Class,4.4,moderate,combined,East
Dec,13.22,1667.12,0.16,47.01,46,Medium,First Class,3.8,aggressive,combined,North
Dec,1263.44,9226.35,0.25,34.23,3,Low,Standard Class,4.7,aggressive,combined,East
Dec,-408.85,105.46,0.26,37.25,21,High,Standard Class,3.3,moderate,in_store,East
Dec,548.38,1745.75,0.09,22.31,11,Medium,Standard Class,2.1,moderate,combined,East
Dec,949.65,6272,0.05,42.84,20,High,Standard Class,3.5,aggressive,in_store,East
Dec,1494.55,9858.89,0.26,43.18,50,Medium,First Class,2.2,poor,combined,East
Dec,779.97,5118.27,0.27,28.14,30,High,First Class,5,aggressive,online,North
Dec,944.85,6253.42,0.18,14.41,30,Low,First Class,4,moderate,in_store,East
Dec,1343.89,8811.45,0.18,32.72,39,Medium,First Class,1.7,moderate,online,South
Dec,124.68,2255.96,0.21,15.58,36,Low,First Class,3.5,moderate,in_store,East
Dec,1169.62,6968.53,0.04,14.14,50,Medium,Standard Class,3.4,moderate,online,South
Dec,1619.37,9615.95,0.03,19.12,28,High,First Class,3.8,aggressive,online,East
Dec,1622.4,9444.49,0.28,24.86,40,High,First Class,3.9,poor,combined,West
Dec,691.13,5656.89,0.12,39.72,10,Medium,Standard Class,4.7,moderate,online,East
Dec,-276.3,1824.22,0.21,34.42,21,Medium,Standard Class,3,moderate,in_store,West
Dec,421.26,3313.06,0.14,17.91,30,Medium,Standard Class,3.4,poor,online,South
Dec,526.56,1331.31,0.27,38.71,17,High,First Class,1.2,moderate,combined,East
Dec,371.33,3685.05,0.26,40.31,5,Low,First Class,3.8,poor,online,South
Dec,391.92,4333.53,0.03,16.64,2,Medium,Standard Class,2.8,moderate,online,South
Dec,490.2,5321.9,0.03,46.23,38,High,Standard Class,3.9,aggressive,combined,East
Dec,1180.83,6132.51,0.2,10.1,45,Medium,Standard Class,3.3,poor,combined,North
Dec,1167.33,7440.18,0.08,22.65,20,Low,Standard Class,4.8,poor,online,West
Dec,967.73,9632.99,0.15,49.69,10,Medium,First Class,3.4,poor,combined,South
Dec,1320.26,7518.46,0.15,21.46,36,High,First Class,4.8,aggressive,online,West
Dec,65.2,2403.05,0.3,12.52,17,Low,Standard Class,1.4,moderate,online,West
Dec,1316.82,7050.43,0.05,30.55,8,Low,First Class,3.6,moderate,combined,North
Dec,1203.46,9467.95,0.23,42.77,7,High,First Class,2.4,moderate,online,North
Dec,537.41,2198.66,0.02,36.03,35,Low,First Class,1.7,moderate,in_store,North
Dec,1218.08,7015.2,0.03,27.48,21,Medium,First Class,2.8,poor,in_store,North
Dec,-376.4,1147.07,0.04,46.8,31,Low,Standard Class,4.4,poor,combined,East
Dec,719.21,5455.22,0.17,30.31,26,Low,Standard Class,1.8,aggressive,online,East
Dec,1257.76,7423.04,0.26,14.65,38,Low,Standard Class,4.3,moderate,online,North
Dec,846.15,6916.32,0.23,5.06,31,Low,Standard Class,2.8,moderate,in_store,West
Dec,1371.88,7087.84,0.12,30.38,18,Low,First Class,3.6,poor,combined,North
Dec,967.2,9168.26,0.17,16.85,15,High,Standard Class,3.9,aggressive,in_store,North
Dec,625.64,4170.92,0.03,6.66,36,Medium,First Class,3.9,moderate,in_store,South
Dec,1185.51,8382.3,0.2,19.57,23,Medium,Standard Class,3.8,aggressive,combined,North
Dec,363.75,3266.42,0.15,9.09,27,Low,First Class,2.3,aggressive,online,East
Dec,308.75,314.91,0.3,11.85,3,Medium,First Class,3.8,moderate,in_store,East
Dec,1271.04,7925.89,0.18,15.64,3,High,First Class,1.3,moderate,in_store,West
Dec,194.77,3317.34,0.25,40.95,4,Low,Standard Class,4.4,aggressive,combined,North
Dec,835.25,6365.2,0,37.56,42,High,Standard Class,4.1,aggressive,in_store,West
Dec,280.26,515.01,0.12,24.58,31,Low,First Class,3.8,moderate,online,South
Dec,-78.33,497.66,0.11,14.51,4,High,Standard Class,1.6,aggressive,online,South
Dec,421.85,4246.58,0.17,34.74,44,Medium,First Class,2.8,aggressive,combined,South
Dec,668.42,7002.31,0.12,46.92,42,Medium,Standard Class,1.4,aggressive,in_store,East
Dec,1113.57,4329.96,0.19,15.68,35,High,First Class,2.1,moderate,combined,West
Dec,1514.79,9806.36,0.18,44.51,35,Low,First Class,2.2,aggressive,online,East
Dec,-2.94,193.48,0.22,21.46,47,High,First Class,3,aggressive,online,North
Dec,122.74,3125.78,0.16,13.31,27,High,Standard Class,1.1,aggressive,in_store,South
Dec,1574.32,8276.1,0.03,18.94,46,Medium,First Class,1.1,moderate,combined,South
Dec,1352.98,9904.33,0.05,42.44,6,High,Standard Class,1.5,moderate,combined,South
Dec,836.66,5900.23,0.01,29.98,26,Medium,Standard Class,2.6,poor,online,South
Dec,1602.51,9543.08,0.17,26.58,18,Low,First Class,2.5,moderate,in_store,South
Dec,831.22,5819.77,0.1,48.08,16,Low,First Class,3.4,poor,online,East
Dec,-158.33,1767.6,0.07,49.59,42,Medium,Standard Class,1.4,poor,online,West
Dec,203.21,1138.1,0.15,31.32,16,Medium,Standard Class,2.9,moderate,online,South
Dec,1347.08,5670.21,0.09,10.65,42,Low,First Class,4.4,moderate,in_store,South
Dec,510.96,3494.33,0.3,10.94,48,Low,Standard Class,2.7,aggressive,online,North
Dec,1545.45,8929.72,0.2,14.92,10,Low,Standard Class,2.1,moderate,online,West
Dec,295.99,1748.19,0.02,12.32,37,Low,Standard Class,4.2,poor,combined,West
Dec,1363.99,7767.53,0.3,27.37,21,Medium,First Class,1.6,aggressive,in_store,East
Dec,1148.14,6116.29,0.1,28.92,49,High,First Class,1.7,moderate,combined,South
Dec,221.31,3919.77,0.08,27.99,44,High,Standard Class,4.2,aggressive,combined,South
Dec,1242.97,8318.99,0.24,38.05,33,High,First Class,4.7,aggressive,in_store,East
Dec,636.76,3813.75,0.23,12.09,39,Low,First Class,4.4,moderate,online,West
Dec,355.37,3572.69,0.16,34.62,29,High,Standard Class,4.5,poor,in_store,East
Dec,282.69,2903.2,0.11,22.03,35,Medium,Standard Class,2.2,poor,combined,North
Dec,626.29,3247.09,0.25,9.52,9,High,Standard Class,4.9,aggressive,online,West
Dec,1589.67,9312.47,0.12,34.08,45,Medium,First Class,4.6,poor,online,East
Dec,394.53,2182.11,0.2,24.35,15,Low,Standard Class,4.4,moderate,combined,South
Dec,37.14,1000.71,0.11,30.26,32,Medium,Standard Class,4.8,moderate,in_store,North
Dec,1179.37,7987.46,0.23,36.27,20,Medium,Standard Class,3.4,moderate,combined,East
Dec,1986.36,9988.25,0.07,13.12,31,Medium,First Class,4.5,poor,online,East
Dec,580.94,2346.23,0.08,34.58,15,High,First Class,2.7,aggressive,combined,West
Dec,1123.7,6888.14,0.13,20,19,High,Standard Class,3.3,aggressive,online,East
Dec,-94.02,124.41,0.28,26.94,8,Low,First Class,4.8,moderate,in_store,South
Dec,1150.47,7228.41,0.04,20.43,47,High,First Class,2.9,poor,combined,South
Dec,1306.18,9099.61,0.1,26.75,7,Medium,Standard Class,1.9,moderate,in_store,West
Dec,1312.37,8427.45,0.05,40.6,41,Medium,Standard Class,1.7,poor,combined,North
Dec,579.6,3339.85,0.26,48.66,4,Low,First Class,1.6,moderate,online,South
Dec,292.49,581.33,0.12,6.38,24,High,First Class,2.2,aggressive,combined,East
Dec,527.06,2659.49,0.05,33.79,34,Low,First Class,2.4,aggressive,combined,North
Dec,165.41,1654.77,0.06,26.25,3,Medium,First Class,2.1,moderate,in_store,South
Dec,-158.46,298.92,0.15,22.97,18,Low,Standard Class,2.1,poor,combined,West
Dec,774.4,6195.28,0.24,13.88,39,Low,Standard Class,2.4,moderate,combined,South
Dec,783.16,4726.16,0.03,20.84,25,Low,Standard Class,1.1,moderate,combined,East
Dec,999.76,6307.09,0.12,21.53,50,Medium,First Class,1.3,moderate,online,South
Dec,0.42,1281.65,0.22,26.37,23,High,First Class,3.1,moderate,in_store,East
Dec,1355.1,17169.04,0.14,39.7,39,High,First Class,2.5,moderate,combined,South
Dec,1207.49,5849.97,0.06,20.29,49,Low,Standard Class,4.7,poor,combined,East
Dec,794.21,8396.64,0.13,32.91,9,High,Standard Class,4.4,moderate,combined,South
Dec,115.55,2933.63,0.01,49.39,9,High,Standard Class,3.5,aggressive,online,West
Dec,94.49,1534.61,0.22,18.67,3,Low,First Class,2.7,aggressive,online,North
Dec,810.26,5775.31,0.06,43.02,19,Medium,Standard Class,1.7,moderate,in_store,South
Dec,254.95,2745.23,0.18,24.72,47,Medium,First Class,4.3,aggressive,in_store,West
Dec,779.27,5158.73,0.1,20.16,30,Medium,First Class,3.4,poor,combined,North
Dec,486.51,9599.75,0.27,18.13,9,High,Standard Class,1.1,poor,in_store,South
Dec,848.74,6342.25,0.2,33.83,14,Low,First Class,2.9,poor,combined,South
Dec,1388.47,4606.51,0,28.85,13,Low,First Class,1.3,aggressive,online,East
Dec,-198.89,961.53,0.21,7.78,13,Medium,Standard Class,1.3,aggressive,online,South
Dec,801.13,6192.12,0.14,12.53,2,High,Standard Class,2.3,moderate,online,West
Dec,161.89,2878.76,0.18,34.29,26,High,First Class,4.2,moderate,combined,West
Dec,566.16,5660.34,0.18,44.3,26,Low,First Class,1.2,aggressive,in_store,West
Dec,939.49,7844.35,0.09,38.65,3,High,Standard Class,3.5,poor,in_store,West
Dec,148.07,2077.01,0.06,32.23,12,Medium,First Class,4.5,poor,in_store,West
Dec,1047.45,7713.03,0.21,29.2,34,Medium,First Class,3.7,moderate,in_store,East
Dec,993.26,5862.99,0.07,7.05,34,Low,Standard Class,3.9,moderate,online,East
Dec,492.48,5744.89,0.22,36.38,17,Medium,Standard Class,2.5,poor,combined,East
Dec,245.34,4455.2,0.09,39.47,24,Medium,Standard Class,4.3,moderate,combined,North
Dec,736.59,6180.43,0.24,14.44,29,High,Standard Class,3.3,poor,online,South
Dec,743.4,5351.87,0.11,32.2,20,Medium,Standard Class,4.6,aggressive,combined,East
Dec,1096.68,6777.84,0.24,27.94,19,Low,First Class,4,poor,in_store,South
Dec,726.41,5566.02,0.06,32.15,12,Medium,Standard Class,3.6,poor,in_store,North
Dec,1188.55,4972.51,0.04,20.13,14,High,First Class,4.6,poor,online,East
Dec,662.5,4698.93,0.03,37.43,3,High,Standard Class,1.1,poor,online,North
Dec,919,3535.21,0.18,26.18,41,Medium,First Class,3.4,poor,online,North
Dec,1100.64,7901.87,0.19,38.37,30,High,First Class,4.8,poor,in_store,East
Dec,333.39,1464.1,0.14,14.92,5,Medium,First Class,2.5,poor,in_store,East
Dec,376.82,6004.95,0.13,43.35,2,Medium,First Class,2.9,moderate,in_store,West
Dec,193.95,1970.62,0.17,15.04,39,High,Standard Class,2.7,poor,combined,West
Dec,743.16,3620.85,0.28,5.93,27,High,First Class,1.2,poor,online,South
Dec,1216.45,7043.46,0.08,42.47,12,Medium,First Class,3,poor,combined,South
Dec,1379.74,7683.9,0.23,8.37,3,Medium,First Class,2.6,poor,in_store,North
Dec,1719.84,9980.9,0.13,27.1,29,Low,First Class,1.8,moderate,in_store,South
Dec,1422.53,8743.43,0.06,21.82,1,Low,First Class,2.3,moderate,online,North
Dec,-124.41,1118.32,0.01,49.97,3,High,Standard Class,2.5,aggressive,online,North
Dec,752.89,7449.49,0.24,25.56,34,High,Standard Class,3.8,poor,in_store,North
Dec,32.29,2843.76,0.27,6.62,15,Low,Standard Class,3.7,aggressive,online,North
Dec,503.55,2648.99,0.02,36.54,9,Low,First Class,4.2,moderate,online,South
Dec,1171.02,6936.86,0.12,25.46,46,Medium,Standard Class,1.6,aggressive,in_store,South
Dec,505.25,2621.17,0.04,39,30,High,First Class,1,aggressive,online,South
